"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2451;https://shop.indomarkt.com//36038.jpg;36038;36038;Start;0.000000;0;0;1
2450;https://shop.indomarkt.com//36037.jpg;36037;36037;Start;0.000000;0;0;1
2449;https://shop.indomarkt.com//36036.jpg;36036;36036;Start;0.000000;0;0;1
2448;https://shop.indomarkt.com//36035.jpg;36035;36035;Start;0.000000;0;0;1
2447;https://shop.indomarkt.com//36034.jpg;36034;36034;Start;0.000000;0;0;1
2446;https://shop.indomarkt.com//36033.jpg;36033;36033;Start;0.000000;0;0;1
2445;https://shop.indomarkt.com//36032.jpg;36032;36032;Start;0.000000;0;0;1
2444;https://shop.indomarkt.com//36031.jpg;36031;36031;Start;0.000000;0;0;1
2443;https://shop.indomarkt.com//36030.jpg;36030;36030;Start;0.000000;0;0;1
2442;https://shop.indomarkt.com//35105.jpg;35105;35105;Start;0.000000;0;0;1
2441;https://shop.indomarkt.com//35104.jpg;35104;35104;Start;0.000000;0;0;1
2440;https://shop.indomarkt.com//35103.jpg;35103;35103;Start;0.000000;0;0;1
2439;https://shop.indomarkt.com//35102.jpg;35102;35102;Start;0.000000;0;0;1
2438;https://shop.indomarkt.com//35101.jpg;35101;35101;Start;0.000000;0;0;1
2437;https://shop.indomarkt.com//35100.jpg;35100;35100;Start;0.000000;0;0;1
2436;https://shop.indomarkt.com//35099.jpg;35099;35099;Start;0.000000;0;0;1
2435;https://shop.indomarkt.com//35098.jpg;35098;35098;Start;0.000000;0;0;1
2434;https://shop.indomarkt.com//35097.jpg;35097;35097;Start;0.000000;0;0;1
2433;https://shop.indomarkt.com//35096.jpg;35096;35096;Start;0.000000;0;0;1
2432;https://shop.indomarkt.com//35095.jpg;35095;35095;Start;0.000000;0;0;1
2431;https://shop.indomarkt.com//35094.jpg;35094;35094;Start;0.000000;0;0;1
2430;https://shop.indomarkt.com//35093.jpg;35093;35093;Start;0.000000;0;0;1
2429;https://shop.indomarkt.com//35092.jpg;"CERES , Schokostreusel Festival, 225g";35092;Lebensmittel;3.738318;4;0;1
2428;https://shop.indomarkt.com/2296/35091.jpg;"NESIA, Kapoer Sirih, 100 g";35091;Lebensmittel;0.934579;1;22;0
2426;https://shop.indomarkt.com//34030.jpg;34030;34030;Start;0.000000;0;0;1
2425;https://shop.indomarkt.com//34029.jpg;34029;34029;Start;0.000000;0;0;1
2424;https://shop.indomarkt.com//34028.jpg;34028;34028;Start;0.000000;0;0;1
2423;https://shop.indomarkt.com//34027.jpg;34027;34027;Start;0.000000;0;0;1
2422;https://shop.indomarkt.com//34026.jpg;34026;34026;Start;0.000000;0;0;1
2421;https://shop.indomarkt.com//34025.jpg;34025;34025;Start;0.000000;0;0;1
2420;https://shop.indomarkt.com//34024.jpg;34024;34024;Start;0.000000;0;0;1
2419;https://shop.indomarkt.com//34023.jpg;34023;34023;Start;0.000000;0;0;1
2418;https://shop.indomarkt.com//34022.jpg;34022;34022;Start;0.000000;0;0;1
2417;https://shop.indomarkt.com//33040.jpg;33040;33040;Start;0.000000;0;0;1
2416;https://shop.indomarkt.com//33039.jpg;33039;33039;Start;0.000000;0;0;1
2415;https://shop.indomarkt.com//33038.jpg;33038;33038;Start;0.000000;0;0;1
2414;https://shop.indomarkt.com//33037.jpg;33037;33037;Start;0.000000;0;0;1
2413;https://shop.indomarkt.com//33036.jpg;33036;33036;Start;0.000000;0;0;1
2412;https://shop.indomarkt.com//33035.jpg;33035;33035;Start;0.000000;0;0;1
2411;https://shop.indomarkt.com//33034.jpg;33034;33034;Start;0.000000;0;0;1
2410;https://shop.indomarkt.com//33033.jpg;33033;33033;Start;0.000000;0;0;1
2409;https://shop.indomarkt.com//33032.jpg;33032;33032;Start;0.000000;0;0;1
2408;https://shop.indomarkt.com//33031.jpg;33031;33031;Start;0.000000;0;0;1
2407;https://shop.indomarkt.com//33030.jpg;33030;33030;Start;0.000000;0;0;1
2406;https://shop.indomarkt.com//33029.jpg;33029;33029;Start;0.000000;0;0;1
2405;https://shop.indomarkt.com//33028.jpg;33028;33028;Start;0.000000;0;0;1
2404;https://shop.indomarkt.com//33027.jpg;33027;33027;Start;0.000000;0;0;1
2403;https://shop.indomarkt.com//32180.jpg;32180;32180;Start;0.000000;0;0;1
2402;https://shop.indomarkt.com//32179.jpg;32179;32179;Start;0.000000;0;0;1
2401;https://shop.indomarkt.com//32178.jpg;"Medjool Datten, 450 g";32178;"Snacks & Süßwaren";7.009346;7.5;1;0
